id,word,example_en,example_ja
B202090,rural,I grew up in a rural area surrounded by fields and farms.,私は田舎の畑や農場に囲まれた地域で育ちました。
B202091,rush hour,I always avoid driving during rush hour.,私はいつもラッシュアワーの間は運転を避けます。
B202092,rusty,The old bicycle in the garage has a rusty chain.,ガレージにある古い自転車のチェーンは錆びています。
B202093,sack,He packed his belongings into a sack.,彼は自分の持ち物を袋に詰めた。
B202094,safeguard,The government is safeguarding the citizens’ rights.,政府は国民の権利を守っている。
B202095,sag,The sag in the middle of the old wooden bridge was quite noticeable.,古い木製の橋の真ん中のたわみはかなり目立っていました。
B202096,sage,The sage offered wise advice to the young king.,賢人は若き王に賢明な助言を提供した。
B202097,sail,The ship sailed onshore.,船は陸に向かって航行しました。
B202098,salary,I received my salary today.,今日、私は給料をもらいました。
B202099,salesmanship,His exceptional salesmanship helped him close the deal.,彼の優れた販売の手腕が彼に取引を成立させるのを助けました。
B202100,salesperson,The salesperson helped me choose the perfect dress.,販売員が私にぴったりのドレスを選ぶのを手伝ってくれました。
B202101,saleswoman,The saleswoman helped me find the perfect dress for the party.,女子店員がパーティー用のパーフェクトなドレスを見つけるのを手伝ってくれました。
B202102,salon,I'm going to the salon to get a haircut.,美容院に行って髪を切ります。
B202103,salsa,I love to dance salsa on weekends.,私は週末にサルサを踊るのが大好きです。
B202104,salty,The soup is too salty for my taste.,スープは私の好みには塩辛すぎます。
B202105,sandstone,Sandstone is a sedimentary rock composed mainly of sand-sized minerals or rock grains.,砂岩は、主に砂粒状の鉱物や岩粒で構成される堆積岩です。
B202106,sanitary,Sanitary conditions in public places are important for maintaining public health.,公共の場所における衛生状態は、公衆の健康を維持するために重要です。
B202107,sanitation,Sanitation is important for public health.,公衆衛生は重要です。
B202108,satisfactory,The service at the restaurant was satisfactory.,レストランのサービスは満足のいくものでした。
B202109,saving,He added to his savings.,彼は貯金を増やした。
B202110,saw,He saw the wood into two pieces.,彼は木をのこぎりで二つに切った。
B202111,say,"It's important to give everyone a chance to have their say, not just those in positions of power.",権力を持っている人だけでなく、誰にでも発言の機会を与えることが重要です。
B202112,scan,I scan the room for any signs of movement.,私は部屋をじっと見て、動きの兆候を探す。
B202113,scandal,The politician was involved in a major scandal.,その政治家は大きな醜聞に関与していました。
B202114,scar,She has a scar on her arm from a childhood accident.,彼女は幼少期の事故で腕に傷跡があります。
B202115,scarcely,She scarcely spoke during the meeting.,彼女は会議中ほとんど話さなかった。
B202116,scarlet,"The artist carefully mixed the cobalt blue with a touch of scarlet, creating a stunningly vibrant purple.",画家はコバルトブルーに緋色を慎重に混ぜ合わせ、驚くほど鮮やかな紫色を作り出した。
B202117,scent,I love the scent of fresh flowers.,新鮮な花の香りが大好きです。
B202118,schedule,The meeting is scheduled for tomorrow.,会議は明日予定されています。
B202119,scheduled,Please arrive half an hour before your scheduled time.,予定時刻の30分前にお越しください。
B202120,scheme,The government implemented a new scheme to support small businesses.,政府は小規模企業を支援するために新しい制度を導入しました。
B202121,scholasticism,Scholasticism was a dominant intellectual movement in medieval Europe.,(中世の)スコラ哲学は中世ヨーロッパで主流の知的運動でした。
B202122,schoolgirl,The schoolgirl is studying for her exams.,女生徒は試験勉強をしています。
B202123,scientifically,The experiment was conducted scientifically to ensure accurate results.,実験は正確な結果を得るために科学的に行われた。
B202124,scooter,I rode my scooter to the park.,私はスクーターで公園に行きました。
B202125,scramble,I like to scramble eggs for breakfast.,朝食に卵をかきまぜるのが好きです。
B202126,scratch,I accidentally scratched my arm on a sharp edge.,尖ったもので、うっかり腕を引っかいてしまった。
B202127,screen,The hiring manager will screen the applicants thoroughly to ensure the best fit for the job.,採用担当者は、最適な人材を確保するために応募者を徹底的に選考します。
B202128,screw,I really [[screwed up|screw up]] the presentation at work today.,今日、仕事でプレゼンを大失敗してしまったんです。
B202129,scribble,She likes to scribble in her notebook during class.,彼女は授業中、ノートに落書きをするのが好きだ。
B202130,scrooge,"Despite his vast wealth, the billionaire was such a scrooge that he would even haggle over the price of a cup of coffee.",その億万長者は莫大な富を持っているにもかかわらず、コーヒー一杯の値段でさえも値切るほどの守銭奴だった。
B202131,scuba,I love scuba diving in the clear blue ocean.,透明な青い海でスキューバダイビングが大好きです。
B202132,scythe,He used a scythe to cut the tall grass in the field.,彼は畑の高い草を刈るために草刈りがまを使いました。
B202133,seal,The seal swam gracefully in the water.,アザラシは水中で優雅に泳いでいました。
B202134,seasonal,I love the seasonal changes in nature.,私は自然の季節の変化が大好きです。
B202135,second person,"In English grammar, 'you' is typically used as the pronoun for the second-person perspective.",英語の文法では、「you」は通常、第二人称の視点で使われる代名詞です。
B202136,secondary,He is the secondary character in the story.,彼は物語の第2のキャラクターです。
B202137,secondly,"Secondly, I would like to discuss the importance of teamwork.",第二に、チームワークの重要性について話したいと思います。
B202138,sector,The fans in the stadium were arranged in a sector shape.,スタジアムのファンは扇形に配置されていました。
B202139,seesaw,The children played on the seesaw in the park.,子供たちは公園でシーソーで遊んだ。
B202140,segment,The segment of the population that is most affected by climate change is the elderly.,気候変動の影響を最も受ける人口の部分は高齢者です。
B202141,seldom,I seldom go to the movies.,私はめったに映画に行かない。
B202142,select,I will select the best candidate for the job.,私はその仕事のために最適な候補者を選びます。
B202143,self-confidence,Having self-confidence is important for success.,自信を持つことは成功にとって重要です。
B202144,self-confident,She is very self-confident and believes in her abilities.,彼女はとても自信があり、自分の能力を信じています。
B202145,selfless,"She always puts others' needs before her own, showing her selfless nature.",彼女はいつも自分のことよりも他人のニーズを優先し、自己の私心を示しています。
B202146,seller,The seller offered a discount on the product.,売り手はその商品に割引を提供しました。
B202147,semicolon,I always use a semicolon to separate two independent clauses.,私は常にセミコロンを使って2つの独立した節を区切ります。
B202148,semi-final,The team won the semifinals and advanced to the finals.,そのチームは準決勝に勝って決勝に進出した。
B202149,seminar,I joined a seminar to conduct research under the guidance of my professor.,私は教授の指導のもとで研究を行うためにセミナーに参加しました。
B202150,senator,The senator delivered a powerful speech in the parliament.,元老院議員は議会で力強いスピーチを行った。
B202151,sense,I can sense something strange in the air.,空気の中に何か変なものを感じます。
B202152,sensible,She always gives sensible advice.,彼女はいつも賢明なアドバイスをしてくれます。
B202153,sensitive,She has sensitive hearing and can hear even the faintest sounds.,彼女は五感が敏感で、最もかすかな音まで聞くことができる。
B202154,sentence,The accused was sentenced to death.,被告人は死刑を宣告された。
B202155,separate,I need to separate the colors from the whites before doing the laundry.,洗濯をする前に色物と白物を分ける必要があります。
B202156,separately,They decided to go separately to the party.,彼らはパーティーに分かれて行くことに決めました。
B202157,serene,"The lake was serene, reflecting the calmness of the surrounding mountains.",湖は穏やかで、周囲の山々の静けさを反映していました。
B202158,serial,I love reading serial novels.,私は連載小説を読むのが大好きです。
B202159,servant,The servant brought the tray of food to the table.,使用人が食べ物のトレイをテーブルに運んだ。
B202160,setback,The recent setback has hindered our progress.,最近の挫折が私たちの進歩を妨げている。
B202161,sexism,"Sexism is still prevalent in many industries, affecting women's career choices and opportunities.",女性差別主義はまだ多くの産業に存在し、女性の職業選択や機会に影響を与えています。
B202162,sexual,Sexual education is important for young adults.,若者にとって性教育は重要です。
B202163,sexy,She wore a sexy dress to the party.,彼女はパーティーにセクシーなドレスを着ていた。
B202164,shabby,The old house was shabby and in need of repair.,その古い家は古ぼけており、修理が必要でした。
B202165,shaken,I have shaken the bottle before opening it.,私は開ける前にボトルを振りました。
B202166,Shakespearean,She spoke in a Shakespearean manner.,彼女はシェークスピアのように話した。
B202167,shaky,The ground beneath my feet felt shaky.,私の足元は揺れるように感じた。
B202168,sharp,It's ten o'clock sharp.,１０時きっかりです。
B202169,sharply,She turned sharply to avoid the oncoming car.,彼女は向かってくる車を避けるために急に方向転換した。
B202170,shatter,He accidentally shattered the glass vase.,彼はうっかりガラスの花瓶を粉々に打ち砕いてしまった。
B202171,shed,I shed tears of happiness when I received the good news.,私は良い知らせを受けた時に幸せの涙を流しました。
B202172,shell,My sister shelled the beans.,妹は豆の皮をむいた。
B202173,shield,He used his shield to protect himself from the attack.,彼は攻撃から身を守るために盾を使った。
B202174,shift,The earthquake was caused by a shift in the fault.,その地震は断層のずれによって引き起こされました。
B202175,shipping,The shipping process can take up to two weeks.,船積みのプロセスは最大2週間かかることがあります。
B202176,shipwreck,The shipwreck was discovered by a group of divers.,難破船はダイバーのグループによって発見された。
B202177,shock,You will be shocked to hear this.,あなたはこれを聞いて衝撃を受けるだろう。
B202178,shooting,He enjoys shooting targets at the range.,彼は射撃場で的を撃つことを楽しんでいます。
B202179,shopkeeper,The shopkeeper is busy attending to customers.,店の経営者は忙しくお客様に対応しています。
B202180,shoplift,He was caught shoplifting at the mall.,彼はショッピングモールで万引きをしているところを捕まえられた。
B202181,shoplifter,The shoplifter was caught stealing from the store.,その万引き犯は店から盗みを働いているところを捕まえられた。
B202182,shoplifting,Petty crimes such as shoplifting and vandalism are on the rise in the city.,都市では万引きや器物損壊などの軽犯罪が増加しています。
B202183,shortness,I love the shortness of this skirt.,このスカートの短さが好きです。
B202184,short-term,I am planning a short-term trip to Japan.,私は短期間の日本旅行を計画しています。
B202185,show business,He has been working in the show business for over 20 years.,彼は演芸業界で20年以上働いています。
B202186,showcase,The museum has a beautiful showcase displaying ancient artifacts.,その博物館には、古代の遺物を展示している美しい陳列ケースがあります。
B202187,shower,She showered abuse on me.,彼女は私に悪口を浴びせた。
B202188,shrink,The study showed a significant population shrink in rural areas after the factory closed.,その調査は、工場の閉鎖後に地方地域で著しい人口減少が起きたことを示した。
B202189,shrink,The sweater shrank in the wash.,セーターは洗濯で縮んだ。
B202190,shrug,I shrugged my shoulders in confusion.,私は混乱して肩をすくめました。
B202191,sigh,She sighed with relief when she heard the good news.,彼女は良い知らせを聞いて安心してため息をついた。
B202192,significantly,She has significantly improved her piano skills.,彼女はピアノのスキルを大幅に向上させました。
B202193,signify,The ringing of the bell will signify the start of the ceremony.,鐘の鳴り声は式の始まりを示す。
B202194,silverware,I need to polish the silverware before the dinner party.,ディナーパーティーの前に銀器を磨かなければなりません。
B202195,simplification,The simplification of the process made it easier to understand.,プロセスの単純化により、理解しやすくなりました。
B202196,simultaneous,She is a highly skilled simultaneous interpreter.,彼女は非常に熟練した同時通訳者です。
B202197,since,They have never been heard of since.,それ以来彼らの消息は不明だ。
B202198,sincere,She gave a sincere apology for her mistake.,彼女は自分のミスに対して心からの謝罪をした。
B202199,sincerity,He always speaks with sincerity.,彼はいつも誠実に話します。
B202200,sister-in-law,My sister-in-law is coming to visit us this weekend.,今週末、義理の姉が私たちを訪ねてきます。
B202201,skateboard,I love riding my skateboard at the skate park.,スケートパークでスケートボードに乗るのが大好きです。
B202202,skateboarder,The skateboarder performed an impressive trick at the skate park.,スケートボーダーはスケートパークで見事な技を披露した。
B202203,sketch,I like to sketch landscapes in my free time.,暇な時間に風景をスケッチするのが好きです。
B202204,skilled,He is a skilled musician.,彼は熟練した音楽家です。
B202205,skillful,He is a skillful musician.,彼は熟練した音楽家です。
B202206,skillfully,He skillfully played the piano.,彼は熟練してピアノを演奏した。
B202207,skim,I like to skim through books to get a general idea of the content.,本の内容をざっと見て、大まかなアイデアを得るのが好きです。
B202208,skip,I usually skip breakfast because I'm not hungry in the morning.,朝食は普段食べない。朝はお腹が空かないから。
B202209,skylark,I saw a skylark flying in the sky.,私は空に飛ぶヒバリを見ました。
B202210,skyward,The birds flew skyward.,鳥たちは空のほうへ飛んでいった。
B202211,slam,"During the basketball game, the crowd went wild when the player executed a spectacular slam dunk.",バスケットボールの試合中、選手が見事なスラムダンクを決めたとき、観衆は熱狂した。
B202212,slang,Don't use slang if you can help it.,できることなら俗語は使わないようにしなさい。
B202213,slap,He received a slap on the face.,彼は顔に平手打ちを受けた。
B202214,slap,He slapped her across the face in anger.,彼は怒りのあまり彼女の顔を平手打ちした。
B202215,slash,a slash across his right cheek,右頬の切り傷
B202216,slaughter,The slaughter of animals for meat is a common practice in many cultures.,肉のために動物を屠殺することは、多くの文化で一般的な行為です。
B202217,slice,Can you slice the bread for me?,私のためにパンをスライスしてもらえますか？
B202218,slide,Be careful not to slide on the wet floor.,濡れた床で滑らないように注意してください。
B202219,slight,She felt a slight breeze as she walked by the beach.,彼女はビーチを歩いている間、わずかな風を感じました。
B202220,sliver,The chef grilled the sliver of salmon.,シェフはサーモンの切り身を焼いた。
B202221,sloppy,She was wearing a sloppy shirt and sweatpants.,彼女はだらしないシャツとスウェットパンツを着ていました。
B202222,smash,He used all his strength to smash the glass.,彼はガラスを粉々にするために全力を尽くした。
B202223,smokestack,The factory had a tall smokestack.,工場には高い煙突がありました。
B202224,snap,The pup snapped at my hand.,小犬は私の手にかみついた。
B202225,sneak,He tried to sneak out of the house without being noticed.,彼は気づかれずに家からこっそり抜け出そうとした。
B202226,sneer,She gave him a sneer when he tripped and fell.,彼がつまずいて転んだ時、彼女は彼をあざ笑った。
B202227,sneeze,I can't stop sneezing.,くしゃみが止まりません。
B202228,sniff,I sniffed the flowers to enjoy their fragrance.,私は花をかぐことでその香りを楽しんだ。
B202229,snore,The dog's gentle snores echoed throughout the house.,その犬のやすらかないびきが家中に響いた。
B202230,snore,He snores loudly at night.,彼は夜に大きないびきをかく。
B202231,snowball,I made a snowball and threw it at my friend.,私は雪の玉を作って友達に投げました。
B202232,soak,The bather enjoyed a relaxing soak in the hot springs.,湯治客は温泉でリラックスした入浴を楽しんだ。
B202233,soak,I like to soak in a hot bath after a long day.,長い一日の後、熱いお風呂に浸かるのが好きです。
B202234,soaked,She was soaked from head to foot.,彼女は全身ずぶぬれだった。
B202235,soaking,I love soaking in a hot bath after a long day.,長い一日の後、熱いお風呂に浸かるのが大好きです。
B202236,soar,The eagle soared high in the sky.,ワシは空高く舞い上がった。
B202237,sob,She couldn't help but sob when she heard the sad news.,彼女は悲しい知らせを聞いて、つい泣き出してしまった。
B202238,so-called,The so-called experts were proven wrong.,いわゆる専門家たちは間違っていることが証明されました。
B202239,sociable,She is a sociable person who enjoys meeting new people.,彼女は新しい人に会うことを楽しむ社交的な人です。
B202240,socialize,I enjoy socializing with my friends on the weekends.,週末に友達と交流するのが楽しいです。
B202241,softness,The fabric of the blanket is known for its softness.,毛布の生地は柔らかさで知られています。
B202242,soil,The soil in this garden is very fertile.,この庭の土壌は非常に肥沃です。
B202243,solar,Solar energy is a renewable source of power.,太陽エネルギーは再生可能な電源です。
B202244,solidity,Solidity is an important characteristic of a good building.,固さは良い建物の重要な特徴です。
B202245,soliloquy,She often indulges in soliloquy when she's alone.,彼女は一人でいる時によく独り言を言う。
B202246,solo,Nancy set out on a solo journey.,ナンシーは一人で旅に出た。
B202247,solo,Lindbergh was the first person to fly solo across the Atlantic Ocean.,リンドバーグは大西洋を単独で飛行した最初の人物でした。
B202248,solo,She performed a beautiful solo at the concert.,彼女はコンサートで美しい独唱曲を演奏しました。
B202249,solvent,"However, these solvents were identified as carcinogenic.",しかしながら、これらの溶剤は発がん性が指摘された。
B202250,somewhat,I am somewhat tired after work.,仕事の後、いくぶんか疲れています。
B202251,son-in-law,My son-in-law is a doctor.,私の娘の夫は医者です。
B202252,sonnet,She wrote a beautiful sonnet for her lover.,彼女は恋人のために美しいソネットを書いた。
B202253,sophisticated,She has a sophisticated taste in fashion.,彼女は洗練されたファッションセンスを持っています。
B202254,sort,I need to sort my closet before the move.,引っ越し前にクローゼットを整理する必要がある。
B202255,sound,A sound mind dwells in a sound body.,健全な精神は健全な肉体に宿る。
B202256,soundtrack,The soundtrack of the movie was composed by a famous musician.,その映画のサウンドトラックは有名なミュージシャンによって作曲されました。
B202257,southward,They decided to travel southward for their vacation.,彼らは休暇のために南へ旅行することを決めました。
B202258,Soviet,The Cold War ended when the Soviet Union collapsed.,冷戦はソビエトの崩壊と共に終わった。
B202259,soybean,I love cooking with soybean.,大豆を使って料理するのが好きです。
B202260,spa,I love going to the spa to relax and unwind.,リラックスして疲れを癒すためにスパに行くのが大好きです。
B202261,span,She spanned the globe in her travels.,彼女は旅行で地球を一周した。
B202262,spare,I always keep a spare set of keys in case I lose mine.,私はいつも予備の鍵を持っています。万が一自分の鍵を失くした場合のために。
B202263,spare,He spared no effort for success.,彼は成功のためには努力を惜しまなかった。
B202264,spareribs,I love eating spareribs at the barbecue restaurant.,バーベキューレストランでスペアリブを食べるのが大好きです。
B202265,spark,The sparks flew from the bonfire.,焚き火から火花が飛び散った。
B202266,sparkling,The mermaid swam gracefully in the sparkling ocean.,人魚は輝く海で優雅に泳いでいた。
B202267,sparrow,I saw a sparrow in the park.,私は公園ですずめを見ました。
B202268,specialty,Her specialty is baking delicious cakes.,彼女の専門は美味しいケーキを焼くことです。
B202269,species,There are over 8 million species of animals on Earth.,地球上には800万種以上の動物が存在しています。
B202270,specifically,She specifically asked us not to discuss the surprise party in front of her sister.,彼女は特に、妹の前でサプライズパーティーについて話さないようにと私たちに頼みました。
B202271,specify,Please specify the product you want to order.,ご注文される商品を指定してください。
B202272,spectacle,The fireworks display was a spectacular spectacle.,花火大会は素晴らしい光景だった。
B202273,speeder,The police officer caught the speeder on the highway.,警察官は高速道路でスピード違反者を捕まえた。
B202274,spellbound,He was spellbound by her beauty.,彼は彼女の美しさに魅了された。
B202275,spin,She watched the wheel spin round and round.,彼女は車輪がぐるぐる回るのを見ていた。
B202276,spite,"She couldn't understand why he would resort to such spite, sabotaging her project just because she wouldn't go out with him.",彼女は、なぜ彼女が付き合わないからといって、彼がそのように恨みに持って、彼女のプロジェクトを妨害するのか理解できなかった。
B202277,splash,I felt a splash of water on my face.,私の顔に水しぶきを感じました。
B202278,splatter,The child giggled as he chased the chocolate ice cream splatter down his chin.,チョコレートアイスクリームがあごに飛び散ったのを追いかけながら、その子はくすくす笑った。
B202279,split,I need to split the bill with my friends.,私は友達と勘定を割り勘にする必要があります。
B202280,spokesman,The spokesman for the company made a statement regarding the recent controversy.,会社のスポークスマンが最近の論争に関して声明を出しました。
B202281,spokeswoman,The spokeswoman addressed the media at the press conference.,女性スポークスマンは記者会見でメディアに対応しました。
B202282,sponsor,The company sponsored a global drive to help deprived children.,その会社は恵まれない子供たちを助ける世界的な取り組みに出資した。
B202283,spot,I spotted a deer with white spots in the forest.,私は森で白い斑点のある鹿を見つけました。
B202284,spray,By means of a super high-pressure water spray practically all the sediment is removed.,超高圧水の噴射により、ほとんどの詰まりが排除される。
B202285,spray,The water sprayed out of the nozzle.,ノズルから水が噴出した。
B202286,spread,She spread the blanket on the grass.,彼女はブランケットを草の上に広げました。
B202287,spreadsheet,I use a spreadsheet to organize my expenses.,私はスプレッドシートを使って経費を整理しています。
B202288,sprint,He won the sprint race with ease.,彼は短距離競走を楽々と勝ちました。
B202289,spur,His ambition spurred him to work harder.,彼の野望が彼をもっと一生懸命働くように駆り立てた。
B202290,squad,The squad completed their mission successfully.,そのチームはミッションを成功裏に遂行しました。
B202291,squash,I am baking a pie with this ripe squash.,この熟したかぼちゃでパイを焼いています。
B202292,squash,He squashed my hat flat.,彼は私の帽子をぺちゃんこにつぶした。
B202293,squeeze,I squeeze the lemon to get the juice.,私はレモンを絞ってジュースを取ります。
B202294,stab,He tried to stab me with a knife.,彼はナイフで私を刺そうとした。
B202295,stability,The stability of the economy is crucial for the country's development.,経済の安定は国の発展にとって重要です。
B202296,stack,I saw a stack of hay in the field.,私は畑で干し草の山を見ました。
B202297,stagger,"After a long day of work, he walked home with a tired stagger.",彼は一日の長い仕事の後、疲れた足取りで家に歩いて帰った。
B202298,stain,Your collar has a stain on it.,君の襟にはしみがついている。
B202299,stain,This fabric stains easily.,この生地はしみになりやすい。
B202300,stake,She used a stake to support the tomato plant.,彼女はトマトの植物を支えるためにくいを使いました。
B202301,stammer,He tends to stammer when he gets nervous.,彼は緊張するとどもる傾向があります。
B202302,stamp,She stamped the mud off her shoes.,彼女は足踏みをして靴の泥を落とした。
B202303,standard,This is the standard size for the product.,これは製品の標準サイズです。
B202304,standby,The standby actor was ready to [[take over]] the role.,代役の俳優は役を引き継ぐ準備ができていました。
B202305,standstill,The traffic came to a standstill due to the accident.,事故のため、交通が停止しました。
B202306,stanza,The poem consists of four stanzas.,その詩は4つの節から成り立っています。
B202307,startle,The loud noise startles the cat.,大きな音が猫を飛び上がらせる。
B202308,starvation,Millions of people around the world are facing starvation due to the ongoing drought.,世界中の何百万人もの人々が、続く干ばつのために餓死の危機に直面しています。
B202309,starve,Many people starve to death in impoverished countries.,貧しい国では多くの人々が餓死しています。
B202310,starving,I'm starving!,おなかがすいて死にそうだ。
B202311,state,The state government is responsible for public education.,州政府は公教育に責任を持っています。
B202312,state,He stated his opinion during the meeting.,彼は会議中に自分の意見を述べました。
B202313,statesman,He was a great statesman who dedicated his life to serving the people.,彼は人々に仕えるために一生を捧げた偉大な政治家でした。
B202314,statewide,"The governor delivered a televised address, urging citizens to conserve water statewide.",州知事はテレビ演説を行い、州全体で水を節約するよう市民に呼びかけた。
B202315,statistics,Statistics is an important field of study.,統計は重要な研究分野です。
B202316,steely,He had a steely determination to succeed.,彼は成功するという鋼鉄の決意を持っていた。
B202317,steer,He tried to steer the conversation away from controversial topics.,彼は議論の的となる話題から会話をそらそうとした。
B202318,steering wheel,I gripped the steering wheel tightly as I navigated through the winding mountain roads.,山道を進む中、私はハンドルをしっかり握りしめました。
B202319,stepfather,My stepfather is very kind and supportive.,私の義父はとても優しくて協力的です。
B202320,stepmother,My stepmother is very kind to me.,私の継母はとても優しいです。
B202321,stereotype,It is important to challenge stereotypes and not judge people based on assumptions.,ステレオタイプに挑戦し、仮定に基づいて人々を判断しないことが重要です。
B202322,stern,The teacher had a stern look on his face.,教師は厳しい表情を浮かべていた。
B202323,stew,I love to cook a hearty stew on a low heat.,私は弱火で心のこもったシチューを作るのが大好きだ。
B202324,stick,I found a stick on the ground.,地面に棒が落ちているのを見つけました。
B202325,stiff,The new shoes were so stiff that they gave me blisters.,新しい靴はとても堅くて、私に水ぶくれを作りました。
B202326,stimulant,Coffee is a common stimulant that many people rely on to stay awake.,コーヒーは多くの人が目を覚まさせるために頼る一般的な刺激物です。
B202327,stimulate,Listening to music can stimulate creativity.,音楽を聴くことは創造性を刺激することができます。
B202328,stimulation,Music can provide mental stimulation and enhance creativity.,音楽は精神的な刺激を与え、創造性を高めることができます。
B202329,stingy,He is so stingy that he never buys anything for himself.,彼はとてもけちなので、自分のために何も買わない。
B202330,stink,The garbage in the dumpster stinks.,ゴミ捨て場のゴミは臭いです。
B202331,stitch,A stitch in time saves nine.,時を逃さずにひと針縫えば、九針縫う手間が省ける
B202332,stock,I need to check the stock before placing an order.,注文をする前に在庫を確認する必要があります。
B202333,stock market,The stock market is experiencing a downturn.,株式市場は下降傾向にあります。
B202334,stockpile,The government's massive food stockpile dwindled rapidly after the natural disaster.,自然災害後、政府の備蓄食料は急速に減少した。
B202335,stonework,The cathedral's exterior is adorned with beautiful stonework.,大聖堂の外観は美しい石細工で飾られています。
B202336,stool,I sat on a stool at the bar.,私はバーのカウンターに腰掛けた。
B202337,stopover,I had a stopover in Tokyo during my trip to Australia.,オーストラリアへの旅行中、東京で短期滞在をしました。
B202338,stopwatch,I used a stopwatch to time my run.,ランニングの時間を計るためにストップウォッチを使いました。
B202339,store,The products are stored in the wareroom.,商品は商品保管室に保管されています。
B202340,straighten,She straightened out her hair before the party.,彼女はパーティー前に髪をまっすぐにしました。
B202341,straightforward,She gave a straightforward explanation of the process.,彼女はその経緯をわかりやすく説明してくれました。
B202342,strain,His weight strained the rope.,彼の重さでロープがぴんと張った。
B202343,strait,The ship sailed through the strait.,船は海峡を航行しました。
B202344,strand,She found a strand of hair on her pillow.,枕元に髪の毛が落ちていた。
B202345,strangle,He tried to strangle her with a rope.,彼はロープで彼女を窒息させようとした。
B202346,stress,They stressed protection of the environment.,彼らは、環境を保護する事を強く主張した。
B202347,strictly,He follows a strictly vegetarian diet.,彼は厳格な菜食主義を守っています。
B202348,stride,The athlete confidently strode onto the field.,アスリートは自信を持ってフィールドに足を踏み入れた。
B202349,striking,Her striking beauty caught everyone's attention.,彼女の人目を引く美しさが、みんなの注目を集めた。
B202350,strip,I need to strip the old paint off the walls.,壁から古いペンキを剥がさなければなりません。
B202351,strive,I strive to be the best version of myself.,私は自分自身の最高のバージョンを目指して努力しています。
B202352,stroke,He suffered a stroke and was rushed to the hospital.,彼は脳卒中を起こし、病院に急送されました。
B202353,stroke,I gently stroked my cat.,私は猫を優しく撫でた。
B202354,struggle,They struggle for a better future.,彼らはより良い未来のために奮闘しています。
B202355,stubbornly,He stubbornly refused to admit his mistake.,彼はがん固に自分の間違いを認めようとしなかった。
B202356,stuff,My nose is stuffed up.,鼻が詰まった。
B202357,stylist,She is a talented stylist who can create amazing looks.,彼女は、素晴らしいスタイルを作り出すことができる、才能のあるスタイリストです。
B202358,subcontinent,India is located on the Indian subcontinent.,インドはインド亜大陸に位置しています。
B202359,subculture,Subcultures are formed by different cultural groups within the same society.,サブカルチャーは、同じ社会内の異なる文化グループによって形成されます。
B202360,subdivision,The city is divided into several subdivisions.,市はいくつかの区に分けられています。
B202361,subjunctive,"If I were you, I would study harder.",もし私があなたなら、もっと一生懸命勉強するだろう。
B202362,submit,Please submit your application by the end of the week.,週の終わりまでに申請書を提出してください。
B202363,subplot,The subplot in the novel adds depth to the main story.,小説のわき筋は主要なストーリーに深みを加えています。
B202364,subside,The floodwaters gradually subside after the heavy rain.,大雨の後、洪水は徐々に引いていく。
B202365,substance,Water is a substance that is essential for life.,水は生命にとって不可欠な物質です。
B202366,substitute,He substituted for the injured player.,彼は怪我をした選手の代りをつとめた。
B202367,subtitle,The book had a subtitle that explained the main theme.,その本には、主題を説明する副表題がありました。
B202368,subtle,The subtle scent of flowers filled the air.,かすかな花の香りが空気に満ちていた。
B202369,subtract,"To solve this math problem, you need to subtract the second number from the first number.",この数学の問題を解くには、2番目の数を1番目の数から引く必要があります
B202370,suburb,I live in a quiet suburb.,私は静かな郊外に住んでいます。
B202371,successive,He scored successive goals in the match.,彼は試合で連続したゴールを決めた。
B202372,suck,Babies suck milk from their mother's breast.,赤ちゃんは母親の乳房からミルクを吸います。
B202373,sue,Sue decided to sue the company for wrongful termination.,スーは不当解雇で会社を訴えることに決めました。
B202374,suffering,He is indifferent to the suffering of others.,彼は他人の苦しみに対して淡淡だ。
B202375,sufficiently,The food was cooked sufficiently.,食べ物は十分に調理されていました。
B202376,suitably,He dressed suitably for the occasion.,彼はその場にふさわしい服装にした。
B202377,sulfur,Sulfur is commonly used in the production of fertilizers.,硫黄は肥料の製造によく使用されます。
B202378,sunbeam,I basked in the warm sunbeam.,私は暖かい太陽光線に浸った。
B202379,superb,The performance was superb.,パフォーマンスは素晴らしかったです。
B202380,superintendent,The superintendent oversees the maintenance of the building.,監督者は建物のメンテナンスを監督します。
B202381,supernatural,She has always been fascinated by the supernatural.,彼女は常に超自然現象に魅了されてきた。
B202382,supervise,I supervise a team of workers.,私は労働者のチームを監督します。
B202383,supervision,The supervisor provided close supervision to the team.,スーパーバイザーはチームを厳しく監督した。
B202384,supervisor,The supervisor is responsible for overseeing the team's work.,監督者はチームの仕事を監督する責任があります。
B202385,supplement,I take a daily supplement to support my immune system.,私は免疫システムをサポートするために毎日サプリメントを摂取しています。
B202386,supplier,The supplier delivered the goods on time.,供給者は物資を時間通りに配達しました。
B202387,supply,They supplied the villagers with food.,彼らは村人たちに食料を供給した。
B202388,suppress,The police were able to suppress the rebellion and restore order.,警察は反乱を鎮圧し、秩序を回復することができました。
B202389,surge,The surge of energy propelled him forward.,エネルギーの急増が彼を前に押し出した。
B202390,surrender,The enemy forces decided to surrender after a long battle.,長い戦いの後、敵軍は降伏することを決めた。
B202391,surroundings,I love exploring the beautiful surroundings of my hometown.,私は故郷の美しい環境を探検するのが大好きです。
