id,word,example_en,example_ja
B101854,reunification,The reunification of Germany meant that East Germany no longer existed as a legal entity.,ドイツの再統一は、東ドイツが合法的な組織として存在しないことを意味した。
B101855,reunify,"Following the fall of the Berlin Wall, tireless efforts were made to reunify East and West Germany after almost three decades of division.",ベルリンの壁崩壊後、東西ドイツは30年近くにわたって分断されていたが、その再統一に向けてたゆまぬ努力が続けられた。
B101856,revise,I need to revise the document before the meeting.,会議の前に文書を改訂する必要があります。
B101857,revision,I need to do a revision of my essay before submitting it.,エッセイを提出する前に、改訂をしなければなりません。
B101858,reward,I received a reward for my hard work.,私は頑張りに対して報酬を受け取りました。
B101859,rewrite,I need to rewrite this paragraph.,この段落を書き直す必要があります。
B101860,rid,He rid himself of all his bad habits.,彼は自分自身の悪い習慣をすべて断ち切った。
B101861,riddle,His voting record is riddled with contradictions.,彼の票決記録をたどると矛盾だらけです。
B101862,ridiculous,The idea of wearing a swimsuit in the snow is ridiculous.,雪の中で水着を着るなんて、馬鹿げている。
B101863,ripe,The bananas are ripe and ready to eat.,バナナは熟して食べごろです。
B101864,rise,The jury's guilty verdict [[gave rise to|give rise to]] widespread debate.,陪審団による有罪評決が大論争の引き金となった。
B101865,rise,The sun will rise tomorrow morning.,明日の朝、太陽が昇るでしょう。
B101866,risk,Investing in stocks carries a certain level of risk.,株式投資には一定のリスクが伴います。
B101867,roadside,I saw a beautiful flower on the roadside.,私は路傍で美しい花を見ました。
B101868,robot,The robot cleaned the entire house.,ロボットが家中を掃除しました。
B101869,rolling,"""A rolling stone gathers no moss"" is a saying.",「転石苔を生ぜず」はことわざである。
B101870,room,I roomed with my sister during our vacation.,私は休暇中、姉と一緒に部屋を借りました。
B101871,rotten,The smell of the rotten fruit filled the room.,腐った果物の匂いが部屋に充満していた。
B101872,rough,The surface of the table is rough.,テーブルの表面は粗いです。
B101873,round,The conglomeration of particles formed a round shape.,粒子の集まりが丸い形を作りました。
B101874,round,The guards rotated in making their rounds every hour.,警備員たちは１時間ごとに輪番で見回った。
B101875,routine,I have a daily routine of waking up at 6 am and going for a run.,私は毎日6時に起きてランニングに行くという日課があります。
B101876,rubber,I need to buy a new rubber for my pencil.,私は鉛筆用の新しい消しゴムを買う必要があります。
B101877,rubbish,Please throw the rubbish in the bin.,ゴミはゴミ箱に捨ててください。
B101878,rudely,He spoke rudely to his teacher.,彼は先生に対して無作法に話した。
B101879,ruin,The ancient ruins were discovered by archaeologists.,古代の遺跡が考古学者によって発見されました。
B101880,runaway,The police are searching for the runaway.,警察は逃亡者を捜しています。
B101881,runway,The airplane landed smoothly on the runway.,飛行機は滑走路にスムーズに着陸しました。
B101882,rush,I need to rush to catch my flight.,飛行機に間に合うために急がなければならない。
B101883,sacred,The temple is a sacred place where people come to worship.,寺は人々が参拝する神聖な場所です。
B101884,sadness,She couldn't hide her sadness when she heard the news.,彼女はそのニュースを聞いた時、悲嘆を隠すことができなかった。
B101885,safari,I went on a safari in Africa and saw many wild animals.,私はアフリカでサファリに行って、たくさんの野生動物を見ました。
B101886,safeguard,The complex encryption algorithm acted as a crucial safeguard against unauthorized access to the company's confidential data.,複雑な暗号化アルゴリズムは、会社の機密データへの不正アクセスに対する重要な安全装置として機能した。
B101887,safely,He drove safely to his destination.,彼は安全に目的地に運転した。
B101888,safety,Safety is our top priority.,安全は私たちの最優先事項です。
B101889,salesman,The salesman was very knowledgeable and helpful.,その男子店員はとても知識が豊富で親切でした。
B101890,salmon,I love to eat grilled salmon.,私はサーモンのグリルを食べるのが大好きです。
B101891,sand,I love walking on the warm sand at the beach.,私はビーチで温かい砂の上を歩くのが好きです。
B101892,sandal,I bought a new pair of sandals for the summer.,夏に新しいサンダルを買いました。
B101893,satellite,The satellite orbits around the main planet.,衛星は主惑星の周りを回っている。
B101894,satisfaction,Customer satisfaction is our top priority.,お客様の満足度は私たちの最優先事項です。
B101895,satisfied,I am satisfied with the outcome of the project.,私はプロジェクトの結果に満足しています。
B101896,saucepan,I need to buy a new saucepan.,新しいシチューなべを買わないといけない。
B101897,saucer,I placed the saucer next to the teacup.,私はティーカップの横に受け皿を置きました。
B101898,scan,A quick scan of my calendar shows that I’m pretty busy this week.,カレンダーをざっと見ると、今週はかなり忙しい。
B101899,scare,The horror movie scared me so much that I couldn't sleep.,ホラー映画が怖くて眠れなかった。
B101900,scared,The wicked man is scared of heights.,その悪党は高所恐怖症だ。
B101901,scary,The haunted house was really scary.,そのお化け屋敷は本当に恐ろしかった。
B101902,scatter,The wind scattered the leaves across the yard.,風が葉っぱを庭中に散らかした。
B101903,scenic,The scenic view from the top of the mountain was breathtaking.,山の頂上からの景色は息をのむようだった。
B101904,scholar,The scholar presented his research findings at the conference.,学者は学会で自身の研究結果を発表しました。
B101905,scholarship,I received a scholarship to study abroad.,私は留学のための奨学金を受け取りました。
B101906,schoolmate,I have known my schoolmate since elementary school.,私は小学校の頃から学友と知り合いです。
B101907,schoolteacher,The schoolteacher is responsible for educating students.,学校の先生は生徒の教育に責任を持っています。
B101908,science fiction,I love reading science fiction novels.,私は空想科学小説を読むのが大好きです。
B101909,scold,I scolded my sister for breaking my favorite toy.,私はお気に入りのおもちゃを壊した妹をしかりました。
B101910,scope,The scope of this project is limited to the development phase.,このプロジェクトの範囲は開発フェーズに限定されています。
B101911,score,The final score was calculated based on the average of all the individual scores.,最終得点は、個々の得点の平均に基づいて計算されました。
B101912,score,He took a shot and scored a goal.,彼はシュートを打ってゴールを決めた。
B101913,scratch,There's a scratch here. Could you give me a discount?,ここに傷があるので、安くしてもらえますか？
B101914,scream,She screamed and fainted.,彼女は金切り声を上げて、気絶した。
B101915,sculpture,The sculpture in the park is breathtaking.,公園の彫刻は息をのむほど美しいです。
B101916,search,I need to search for a new job.,新しい仕事を探さなければなりません。
B101917,season,I love the autumn season.,私は秋の季節が大好きです。
B101918,seawater,Seawater is salty due to the presence of dissolved salts.,海水は溶解した塩分の存在により塩辛いです。
B101919,seaweed,I love eating sushi with seaweed.,私は海草を使った寿司が大好きです。
B101920,second,He won the race and she finished second.,彼がレースに勝ち、彼女は第二着だった。
B101921,secondary school,I attended a secondary school in my hometown.,私は故郷の中等学校に通いました。
B101922,second-hand,I bought a second-hand car.,私は中古の車を買いました。
B101923,second-hand,"I got this information second hand, so I may be wrong.",私はこの情報を又聞きで知ったので間違っているかもしれない。
B101924,secret,He was charged with a secret mission.,彼は極秘任務を与えられた。
B101925,secretly,She secretly bought a gift for her friend.,彼女は友達のためにプレゼントを内緒で買った。
B101926,secure,I feel secure knowing that my house has a security system.,私の家にセキュリティシステムがあると安心です。
B101927,security,There is no one but longs for peace and security.,平和と安全を切望しない人はいない。
B101928,seize,He tried to seize the opportunity.,彼はチャンスをぐいとつかもうとした。
B101929,select,The gallery showcased a select collection of paintings by renowned artists from the Renaissance period.,ギャラリーでは、ルネサンス時代の著名な画家による絵画の厳選されたコレクションが展示されていた。
B101930,selection,The department store offers a wide selection of [[choice goods]].,その百貨店では、選りすぐりの商品を幅広く取り揃えています。
B101931,selfish,She is often criticized for her selfish behavior.,彼女は利己的な行動が多いと批判されることがよくある。
B101932,selfservice,The cafeteria offers self-service options for customers.,食堂では、お客様にセルフサービスのオプションを提供しています。
B101933,sensation,The sensation of touch is important for human interaction.,触覚の感覚は人間の交流に重要です。
B101934,separation,The separation of the two substances is necessary for the experiment.,実験のために、2つの物質の分離が必要です。
B101935,sequence,The sequence of events was unexpected.,一連の出来事は予想外だった。
B101936,series,I am currently watching a series on Netflix.,私は現在、Netflixでシリーズを視聴しています。
B101937,serious,He is a serious student who always studies hard.,彼はいつも熱心に勉強する真面目な学生です。
B101938,server,The server brought us our drinks.,店員が私たちのドリンクを運んできました。
B101939,service,The customer service at this restaurant is excellent.,このレストランのサービスは素晴らしいです。
B101940,service,The mechanic will service your car on Wednesday.,整備士が水曜日にあなたの車を整備します。
B101941,session,The session will begin at 9 am.,会議は午前9時に始まります。
B101942,setting,The setting of the story is a small town.,その物語の舞台は小さな町である
B101943,settle,I need to settle on a decision.,私は決断をする必要があります。
B101944,settlement,The settlement of the dispute was reached after months of negotiations.,紛争は数ヶ月の交渉の末に解決しました。
B101945,settler,The settler arrived in the new land with hopes of starting a new life.,移民は新しい土地に到着し、新しい生活を始めることを望んでいました。
B101946,severe,The storm caused severe damage to the city.,嵐は都市に甚大な被害をもたらしました。
B101947,severely,The storm severely damaged the house.,暴風雨で家は大きな被害を受けた。
B101948,sex,Sex education is important for young people.,若者にとって性教育は重要です。
B101949,shadow,His face was shadowed from the light.,彼の顔は光に照らされて影になっていた。
B101950,shadowy,The room was filled with shadowy figures.,部屋は影のような人物でいっぱいだった。
B101951,shake,Let's shake the rug.,敷物のほこりを払って落とそう。
B101952,shallow,The water in the pond is shallow.,池の水は浅いです。
B101953,shame,He felt a deep sense of shame for his actions.,彼は自分の行動に対して深い恥を感じた。
B101954,shameful,His behavior was shameful.,彼の行動は恥ずべきだった。
B101955,shape,The intelligentsia plays a crucial role in shaping public opinion.,インテリ層は世論の形成において重要な役割を果たしています。
B101956,sharp,The knife is not sharp.,このナイフは良く切れない。
B101957,shave,I need to shave before going to the party.,パーティーに行く前に髭を剃らないと。
B101958,sheer,"The sheer curtains let in a soft, diffused light.",薄手のカーテンからは柔らかく拡散した光が差し込みます。
B101959,sheet,I need to change the bed sheet.,ベッドシーツを変える必要があります。
B101960,shelter,I found shelter from the rain under a tree.,私は木の下で雨宿りする場所を見つけました。
B101961,sheriff,The sheriff is responsible for maintaining law and order in the county.,保安官は、郡内の法と秩序を維持する責任があります。
B101962,shift,I need to shift my focus to a different project.,別のプロジェクトに焦点を移す必要があります。
B101963,shiny,The knight wore a shiny armor.,騎士は光り輝くよろいを身につけていた。
B101964,ship,The exporter shipped the goods to multiple countries.,輸出業者は商品を複数の国に出荷しました。
B101965,shiver,She was shivering with cold.,彼女は寒さで震えていた。
B101966,shocked,You will be shocked to hear this.,あなたはこれを聞いて衝撃を受けるだろう。
B101967,shocking,The news was shocking.,そのニュースはびっくりさせるものだった。
B101968,shop,I like to shop at that department store.,私はあのデパートで買い物するのが好きだ。
B101969,shopper,The shopper bought a new dress.,その買い物客は新しいドレスを買いました。
B101970,shortage,There is a shortage of water in the desert.,砂漠では水が不足しています。
B101971,shortly,The train will arrive shortly.,電車はまもなく到着します。
B101972,shout,He shouted at the top of his lungs.,彼は全力で叫んだ。
B101973,shrimp,I love eating shrimp.,私はエビを食べるのが大好きです。
B101974,shut,The nursery toilet door was shut.,託児所のトイレのドアは閉まっていた。
B101975,sickness,She is suffering from a sickness.,彼女は病気に苦しんでいます。
B101976,sidewalk,I saw a cat walking on the sidewalk.,私は歩道を歩く猫を見ました。
B101977,sigh,He gave a sigh of relief.,彼は安心してホッとため息をもらした。
B101978,sign,The contract was signed yesterday.,契約は昨日署名されました。
B101979,signal,"The traffic signal turned red, so I stopped my car.",信号が赤に変わったので、私は車を停めました。
B101980,signature,He signed the document with his autographic signature.,彼は自筆の署名で文書にサインしました。
B101981,significance,The significance of this discovery cannot be overstated.,この発見の重要性は言い尽くせない。
B101982,signpost,I followed the signpost to find my way.,道しるべに従って道を見つけました。
B101983,silent,"The library was silent, with only the sound of pages turning.",図書館は静かで、ページがめくられる音だけが聞こえた。
B101984,silk,The dress is of silk.,そのドレスは絹製です。
B101985,similarity,There is some similarity in the way they sing.,彼らの歌い方にはいくつかの類似点がある。
B101986,similarly,"Similarly, the chef added a pinch of salt to each dish to ensure consistent seasoning.",同様に、シェフが一品一品に塩をひとつまみ加え、味付けを統一しています。
B101987,simplify,We need to simplify the process.,私たちはプロセスを簡単にする必要があります。
B101988,simultaneously,"They were talking simultaneously, making it difficult to understand either of them.",彼らは同時に話していて、どちらの言葉も理解しにくかった。
B101989,since,I have been studying English since I was in high school.,私は高校の時からずっと英語を勉強しています。
B101990,single,I'd like to break this 100 dollar bill into four 20 dollar bills and twenty singles.,この１００ドル札を２０ドル札４枚と１ドル札２０枚にくずしてください。
B101991,sink,The ship began to sink in the storm.,船は嵐の中で沈み始めた。
B101992,skate,I love to skate at the ice rink.,私はアイスリンクでスケートするのが大好きです。
B101993,skeleton,The skeleton provides support and protection for the body.,骨格は体を支えて保護します。
B101994,ski,I love to ski in the mountains.,私は山でスキーするのが大好きです。
B101995,skin,She has beautiful skin.,彼女は美しい肌をしています。
B101996,skyscraper,The skyscraper stood tall in the city skyline.,摩天楼は都市の景観にそびえ立っていました。
B101997,slavery,Slavery was abolished in the 19th century.,奴隷制度は19世紀に廃止されました。
B101998,sleep,I need to get some sleep.,眠らなくちゃ。
B101999,sleeve,She rolled up her sleeves and got to work.,彼女は袖をまくり上げて仕事に取り掛かった。
B102000,slight,His abrupt departure was interpreted as a slight by his colleagues.,彼の突然の退団は、同僚たちから軽んじられたと解釈された。
B102001,slightly,I am slightly tired.,わずかに疲れています。
B102002,slip,Please make sure to keep your sales slip for future reference.,将来の参照のために、売上伝票を保管してください。
B102003,slip,I slipped on the wet floor.,私は濡れた床で滑って転んだ。
B102004,slogan,Our company's slogan is 'Innovation for a better future'.,私たちの会社のスローガンは「革新はより良い未来のために」です。
B102005,slope,Let's descend the slope.,その坂道を下ろう。
B102006,slot,I found a coin in the slot.,隙間の中にコインを見つけた。
B102007,slow,He walks slow in the park every morning.,彼は毎朝公園をゆっくりと歩きます。
B102008,slow,You need to slow down and enjoy life.,人生をゆっくりと楽しむ必要があります。
B102009,smell,The smell of the ocean filled the air.,海の空気が溢れていました。
B102010,smile,He smiled and left.,彼は微笑んで去っていった。
B102011,smoker,He is a heavy smoker.,彼は重度の喫煙家です。
B102012,sneeze,"He stifled a series of sneezes, afraid to wake the sleeping baby.",寝ている赤ん坊を起こすのが怖くて、くしゃみを何度も抑えた。
B102013,snowboard,I bought a new Burton snowboard for the winter season.,冬シーズン用に新しいバートンのスノーボードを買いました。
B102014,snowstorm,I got caught in a snowstorm on my way home.,帰り道で吹雪に遭ってしまった。
B102015,soap opera,I love watching soap operas in the evening.,夜に連続ホームドラマを見るのが大好きです。
B102016,social networking,It's almost impossible to avoid participating in social networking in the modern age.,現代世界においては、ソーシャルネットワーキングへの参加を避けることはほぼ不可能だ。
B102017,socially,She is socially active and enjoys attending various events.,彼女は社会的に活発で、さまざまなイベントに参加するのが好きです。
B102018,soil,He soiled his white shirt when he changed the ink cartridge.,彼はインクカートリッジを交換していて白いシャツを汚した。
B102019,solid,This bed looks solid.,このベッドは頑丈そうです。
B102020,somehow,"Somehow, I managed to finish the project on time.",どうにかして、私はプロジェクトを時間通りに終わらせることができました。
B102021,someplace,Let's go someplace fun this weekend.,今週末は楽しい場所に行こう。
B102022,sometime,I will meet with my friend sometime next week.,来週あたり、友人と会う予定です。
B102023,sometimes,I sometimes go to the park on weekends.,週末にときどき公園に行きます。
B102024,soothe,Listening to soft music can soothe your nerves.,穏やかな音楽を聴くと緊張が和らぎます。
B102025,sophomore,She is a sophomore in college.,彼女は大学の2年生です。
B102026,sore,I have a sore throat.,喉が痛いです。
B102027,sorrow,She couldn't hide her sorrow when she heard the news.,彼女はそのニュースを聞いた時、悲しみを隠すことができなかった。
B102028,sort,There are many different sorts of flowers in the garden.,庭にはさまざまな種類の花があります。
B102029,soul,She has a beautiful soul.,彼女は美しい心の持ち主です。
B102030,sour,The lemonade was too sour for my taste.,私の味覚にはレモネードはあまりにも酸っぱかった。
B102031,southeast,Yugoslavia was a country in Southeast Europe.,ユーゴスラビアは東南ヨーロッパにある国でした。
B102032,southeast,I traveled to the southeast for my vacation.,私は休暇のために南東部に旅行しました。
B102033,southern,I love visiting the southern part of the country.,私は南の地域を訪れるのが大好きです。
B102034,southwest,Plymouth is a historic port city and naval base on the southwest coast of England.,プリマスは、英国南西岸に位置する歴史的な港湾都市であり、軍港でもあります。
B102035,southwest,I love to travel to the southwest of the country.,私は国の南西部への旅行が大好きです。
B102036,souvenir,I bought a souvenir from my trip to Japan.,私は日本旅行で記念品を買いました。
B102037,sparkle,"The child's eyes held a mischievous sparkle, hinting at an unannounced adventure in the making.",子供の目はいたずらっぽく輝き、予告なしの冒険を予感させた。
B102038,specialist,I consulted a specialist about my health issues.,私は健康問題について専門家に相談しました。
B102039,specialize,She decided to specialize in neurology.,彼女は神経学を専門にすると決めました。
B102040,specially,I made this cake specially for you.,私は特にあなたのためにこのケーキを作りました。
B102041,spectacular,The fireworks display was spectacular.,花火大会は壮観だった。
B102042,spectator,The spectator watched the game with excitement.,観客は興奮しながら試合を見た。
B102043,speed,The new engine design will greatly speed up the car.,新しいエンジン設計により、車の速度が大幅に増加します。
B102044,spelling,Can you please check the spelling of this word?,この単語のつづり方を確認していただけますか？
B102045,sphere,The Earth is a sphere.,地球は球体です。
B102046,spice,I love cooking with various spices.,さまざまなスパイスを使って料理するのが好きです。
B102047,spicy,I love eating spicy food.,私は辛い食べ物が大好きです。
B102048,spider,I saw a spider crawling on the wall.,私は壁を這っているクモを見ました。
B102049,spinach,I love eating spinach in my salads.,私はサラダにホウレンソウを入れて食べるのが大好きです。
B102050,spiral,The DNA molecule has a spiral structure.,DNA分子はらせん構造を持っています。
B102051,spirit,She has a strong spirit.,彼女は強い精神を持っています。
B102052,spiritual,She finds spiritual fulfillment through meditation and yoga.,彼女は瞑想やヨガを通じて精神的な充実感を見出しています。
B102053,split,The secession of the party caused a major split in the political landscape.,その党の分裂が政治的な状況に大きな変化を引き起こした
B102054,spoil,Don't spoil the surprise!,サプライズを台無しにしないで！
B102055,sponge,I used a sponge to clean the dishes.,私は皿を洗うためにスポンジを使いました。
B102056,sponsor,The sponsor is responsible for the payment.,保証人は支払う責任があります。
B102057,sports,I enjoy playing sports.,私はスポーツをするのが楽しいです。
B102058,sportsmanship,Sportsmanship is an important aspect of any sport.,スポーツマンシップはどんなスポーツにおいても重要な要素です。
B102059,stable,The economy is stable.,経済は安定しています。
B102060,stall,You may not set up a roadside stall without prior notice.,事前通告なしに路上出店することはできません。
B102061,standard,This is the standard size for a t-shirt.,これはTシャツの標準サイズです。
B102062,star,Monroe starred in the movie 'James ~',モンローは映画『James ~』に出演しました
B102063,stare,She stared at him in disbelief.,彼女は信じられないという思いで彼を見つめた。
B102064,status,She has achieved a high status in her career.,彼女はキャリアで高い地位を築いています。
B102065,stay,I stayed in a semiprivate room during my hospital stay.,入院中、私は病室にセミプライベートで泊まりました。
B102066,steadily,She is steadily improving her skills.,彼女は着実にスキルを向上させています。
B102067,steady,He maintained a steady pace throughout the race.,彼はレース全体を一定のペースで維持しました。
B102068,steam,The steam from the hot water rose into the air.,熱湯からの蒸気が空中に立ち上がった。
B102069,steel,The construction of the building required a lot of steel.,建物の建設にはたくさんの鋼鉄が必要でした。
B102070,steep,"The hiking trail was steep, making it a challenging climb.",ハイキングの道は急で、登りは挑戦的でした。
B102071,stem,The accident stemmed from her negligence.,その事故は彼女の怠慢から起こった。
B102072,stick,Stick a notice on the board.,掲示板に注意事項を貼ります。
B102073,sticker,I put a sticker on my laptop.,私はラップトップにステッカーを貼りました。
B102074,sticky,The candy was sticky and got stuck to my fingers.,そのキャンディはねばねばして、指にくっつきました。
B102075,stir,She used a spoon to stir the soup.,彼女はスプーンを使ってスープをかき混ぜました。
B102076,storage,The nethermost level of the building is used for storage.,建物のいちばん下の階は倉庫として使用されています。
B102077,stormy,The weather forecast predicts a stormy night.,天気予報では、あらしの夜が予想されています。
B102078,storyteller,The storyteller captivated the audience with his enchanting tales.,語り手は、魅惑的な物語で聴衆を魅了しました。
B102079,strain,I feel a strain in my back after lifting heavy boxes.,重い箱を持ち上げた後、背中に張りを感じる。
B102080,strangely,He behaved strangely at the party.,彼はパーティーで奇妙に振る舞った。
B102081,strategic,The company's strategic plan focused on expanding their market share by launching new products and acquiring smaller competitors.,同社の戦略計画は、新製品の発売と小規模な競合他社の買収によって市場シェアを拡大することに重点を置いていました。
B102082,straw,I sipped my drink through a straw.,私はストローで飲み物をすする。
B102083,strawberry,They grow strawberries in their greenhouse.,彼らは温室でいちごを栽培している。
B102084,stream,They swam against the stream.,彼らは流れに逆らって泳いだ。
B102085,stream,The sunlight streamed through the beautiful stained glass windows.,美しいステンドグラスの窓から太陽の光が差し込んできた。
B102086,strengthen,Regular exercise can help strengthen your muscles.,定期的な運動は筋肉を強化するのに役立ちます。
B102087,stress,I need to find a way to reduce stress in my life.,私は人生でストレスを減らす方法を見つける必要があります。
B102088,stressed,I'm feeling stressed.,ストレスがたまってきたよ。
B102089,stressful,Half of the Japanese people lead stressful lives.,日本人の半数はストレスの多い生活をしている。
B102090,stretch,I like to stretch my arms and legs in the morning.,朝になると、私は腕や足を伸ばすのが好きです。
B102091,stricken,The city was stricken by a devastating earthquake.,その都市は壊滅的な地震に襲われた。
B102092,strike,Their ship struck a rock.,彼らの船は岩にぶつかった。
B102093,strip,The carpenter used furring strips to reinforce the walls.,大工は壁を補強するために下地付けを使用しました。
B102094,stripe,The national flag of the USA is called the Stars and Stripes.,合衆国の国旗は星条旗と呼ばれる。
B102095,struggle,"I started a new job, and it's been a struggle just to keep my head above the water.",新しい職につき、そこでの仕事をなんとかこなそうと必死で頑張っています。
B102096,stubborn,He is stubborn and never listens to anyone.,彼はがん固で、誰の言うことも聞かない。
B102097,stuck,I was stuck in traffic for hours.,数時間も渋滞にはまっていました。
B102098,studio,She works in a small studio.,彼女は小さなスタジオで働いています。
B102099,stuffed,I ate a delicious stuffed pepper for dinner.,夕食に美味しいピーマンの肉詰めを食べました。
B102100,stumble,I stumbled on the uneven pavement and almost fell.,歩道のでこぼこしたところでつまずいて、ほとんど転びそうになった。
B102101,stun,The powerful punch stunned him and he fell to the ground.,強力なパンチが彼を気絶させ、彼は地面に倒れた。
B102102,stunning,The sunset was stunning.,夕日は素晴らしかったです。
B102103,stupid,He made a stupid mistake.,彼は愚かな間違いをした。
B102104,stylish,She always dresses in a stylish way.,彼女はいつもおしゃれに着飾っています。
B102105,subconscious,Our subconscious mind plays a crucial role in shaping our thoughts and behaviors.,私たちの潜在意識は、私たちの思考や行動を形作る上で重要な役割を果たしています。
B102106,submarine,The submarine disappeared beneath the waves.,潜水艦は波の下に消えた。
B102107,substantial,The company made a substantial profit this year.,会社は今年、かなりの利益を上げました。
B102108,substitute,I need to find a substitute for butter in this recipe.,このレシピではバターの代わりになるものを見つける必要があります。
B102109,suddenly,He suddenly stood up and left the room.,彼は突然立ち上がって部屋を出た。
B102110,suffer,Many people suffer from allergies during the spring season.,春の季節に多くの人々がアレルギーに苦しんでいます。
B102111,sufficient,I have sufficient funds to cover the expenses.,私は十分な資金を持っていて、経費をカバーすることができます。
B102112,suffix,Kindness is a suffix that can be added to words to indicate a quality or state.,親切さは、品質や状態を示すために単語に追加できる接尾辞です。
B102113,suicide,She struggled with thoughts of suicide for years.,彼女は何年も自殺の考えに苦しんでいました。
B102114,summarize,Can you summarize the main points of the presentation?,プレゼンテーションの要点を要約していただけますか？
B102115,summit,They reached the summit of the mountain.,彼らは山の頂上に到達した。
B102116,sunbathe,I love to sunbathe on the beach during the summer.,夏になるとビーチで日光浴をするのが大好きです。
B102117,sundial,I saw a beautiful sundial in the garden.,庭に美しい日時計を見ました。
B102118,sunrise,I woke up early to watch the sunrise.,私は日の出を見るために早起きしました。
B102119,sunset,The sunset was breathtaking.,日没は息をのむほど美しかった。
B102120,superior,She is a superior athlete.,彼女は優れたアスリートです。
B102121,superstition,Many people believe in superstition.,多くの人々が迷信を信じています。
B102122,supply,The truck was loaded with supplies.,トラックには補給品が積まれていた。
B102123,support,I will always support you.,私はいつもあなたを支えます。
B102124,supporter,She has a strong group of supporters who always stand by her.,彼女にはいつも彼女を支えてくれる強力な支持者のグループがいます。
B102125,supportive,I am always supportive of my friends' dreams and goals.,私はいつも友達の夢や目標を支えています。
B102126,suppose,Let's suppose that we have unlimited resources.,無限の資源を持っていると仮定しましょう。
B102127,supposedly,"Supposedly, the old mansion is haunted by ghosts of the previous owners.",おそらく、古い邸宅には前の所有者の幽霊が取り憑いていると思われます。
B102128,surely,"Surely, you can't be serious.",確かに、君は真剣ではないはずだ。
B102129,surface,The surface of the table is smooth.,テーブルの表面は滑らかです。
B102130,surgeon,The surgeon performed a successful operation.,外科医は手術を成功させた。
B102131,surgery,He underwent surgery to remove the tumor.,彼は腫瘍を取り除くために手術を受けました。
B102132,surprise,They surprised the enemy at dawn.,彼らは夜明けに敵を急襲した。
B102133,surprisingly,"Surprisingly, she won the race.",驚いたことに、彼女はレースに勝った。
B102134,surround,I like to surround myself with positive people.,私はポジティブな人々に囲まれるのが好きです。
B102135,surrounding,The tall buildings surrounding the park create a beautiful skyline.,公園を囲む高い建物は美しいスカイラインを作り出しています。
B102136,survival,Survival is the key to success.,成功の鍵は生き残ることです。
B102137,survivor,The survivor of the plane crash was found alive after three days.,飛行機事故の生存者は、3日後に無事発見されました。
B102138,suspect,The police arrested a suspect for incendiarism.,警察は放火の容疑者を逮捕しました。
B102139,suspicion,He was arrested on suspicion of theft.,彼は窃盗の疑いで逮捕された。
B102140,swarm,A swarm of bees flew past us.,ミツバチの大群が私たちの横を通り過ぎた。
B102141,swear,I swear I will never do that again.,もう二度とそれをしないと誓います。
B102142,sweat,He was covered with sweat.,彼は汗びっしょりだった。
B102143,sweatshirt,I bought a new sweatshirt for my morning runs.,朝のランニング用に新しい綿ジャージーの長袖Tシャツを買いました。
B102144,swell,The waves swell as the storm approaches.,嵐が近づくにつれて波が大きくなる。
B102145,swimmer,She is a talented swimmer.,彼女は才能ある泳ぎ手です。
B102146,switch,He used a switch to discipline his children.,彼は子供たちをしつけるためにしなやかな小枝を使った。
B102147,switch,I switched to using a safety razor and it has made shaving much easier.,安全かみそりに切り替えてから、剃ることがずっと簡単になりました。
B102148,swollen,Her ankle was swollen after the fall.,彼女の足首は転倒後に腫れていた。
B102149,sword,He wielded a sharp sword in battle.,彼は戦闘で鋭い刀を振るった。
B102150,sympathy,I have great sympathy for those who have lost their loved ones.,愛する人を亡くした方々に深く同情します。
B102151,symptom,He experienced a symptom of the disease.,彼はその病気の症状を経験した。
B102152,syndrome,She is showing symptoms of a rare syndrome.,彼女は珍しい症候群の症状を示しています。
B102153,systematic,She has a systematic approach to problem-solving.,彼女は問題解決に対して系統的なアプローチを持っています。
B102154,tablet,I use my tablet to read books and watch movies.,私はタブレットを使って本を読んだり映画を見たりします。
B102155,take,My take on this is that any leeway should be minimal.,これに対する私の見解は、余地は最小限であるべきだ
B102156,takeaway,My primary takeaway from the workshop was that genuine collaboration leads to innovative solutions.,私がワークショップから得た大事な点は、本物の協力が革新的な解決策につながるということでした。
B102157,takeoff,The plane is preparing for takeoff.,飛行機は離陸の準備をしています。
B102158,tale,She told him a tale about a magical kingdom.,彼女は彼に魔法の王国についての話をした。
B102159,talented,She is a talented musician.,彼女は才能のある音楽家です。
B102160,talk,Let's have a talk about our plans for the weekend.,週末の計画について話し合いましょう。
B102161,talkative,She is very talkative.,彼女はとてもおしゃべりです。
B102162,tank,The fuel tank of the car is almost empty.,車の燃料タンクはほとんど空です。
B102163,tape,All the papers were taped up and kept in the safe.,書類は全部テープでくくられて金庫におさめられた。
B102164,taste,The cake has a delicious taste.,ケーキは美味しい味がする。
B102165,taste,It tasted sweet.,それは甘い味がした。
B102166,tasteless,The soup was tasteless.,スープは味のないものでした。
B102167,tasty,This dish is so tasty!,この料理はとてもおいしいです！
B102168,tax,I need to pay my income tax by the end of the month.,月末までに所得税を支払わなければなりません。
B102169,teaching,Teaching is learning.,教える事は学ぶ事である。
B102170,teammate,My teammate and I worked together to win the game.,私とチームメイトは一緒に協力して試合に勝ちました。
B102171,teamwork,Teamwork is essential for the success of any project.,チームワークはどんなプロジェクトの成功にも不可欠です。
B102172,tear,We must tear down this house.,私たちはこの家を壊さないといけない。
